t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,hunt_state,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
265.144,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1626,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,764.0,1436.0,1159.0,1071.0,24.0,924.0
265.164,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1626,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,780.0,1449.0,1161.0,1088.0,23.0,939.0
265.184,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1626,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,782.0,1441.0,1160.0,1093.0,28.0,947.0
265.204,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,793.0,1448.0,1170.0,1101.0,34.0,939.0
265.225,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,798.0,1451.0,1175.0,1098.0,23.0,956.0
265.245,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,798.0,1451.0,1175.0,1098.0,23.0,956.0
265.265,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,1,807.0,1453.0,1185.0,1115.0,24.0,937.0
265.285,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,1,0,812.0,1457.0,1184.0,1117.0,24.0,936.0
265.305,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,0,0,813.0,1455.0,1188.0,1122.0,50.0,956.0
265.325,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,0,0,0,822.0,1466.0,1191.0,1128.0,24.0,955.0
265.345,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1627,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,821.0,1460.0,1183.0,1129.0,24.0,956.0
265.366,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,825.0,1458.0,1184.0,1131.0,23.0,954.0
265.386,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,825.0,1454.0,1188.0,1129.0,24.0,955.0
265.406,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,816.0,1448.0,1182.0,1113.0,24.0,955.0
265.426,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,816.0,1457.0,1175.0,1117.0,41.0,970.0
265.446,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,811.0,1458.0,1162.0,1112.0,24.0,939.0
265.466,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,795.0,1440.0,1162.0,1097.0,23.0,940.0
265.487,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1628,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,784.0,1408.0,1145.0,1082.0,23.0,958.0
265.507,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,0,0,775.0,1413.0,1146.0,1086.0,23.0,939.0
265.527,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,762.0,1386.0,1138.0,1064.0,23.0,956.0
265.547,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,755.0,1363.0,1131.0,1056.0,24.0,955.0
265.567,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,757.0,1351.0,1127.0,1034.0,24.0,939.0
265.587,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,742.0,1333.0,1107.0,1020.0,22.0,939.0
265.607,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,737.0,1317.0,1098.0,1018.0,24.0,972.0
265.627,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1629,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,736.0,1328.0,1097.0,1006.0,23.0,969.0
265.648,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1630,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,722.0,1328.0,1096.0,1000.0,23.0,920.0
265.668,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1630,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,708.0,1283.0,1093.0,985.0,23.0,891.0
265.688,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1630,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,697.0,1290.0,1093.0,973.0,23.0,956.0
265.708,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,350,350,1,1,1630,no_target,IDLE,PUSH,front,,1,0,0,1,0,1,1,0,690.0,1264.0,1078.0,957.0,23.0,1035.0
265.728,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1630,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,698.0,1256.0,1073.0,944.0,23.0,1003.0
265.748,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1630,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,698.0,1256.0,1073.0,944.0,23.0,1003.0
265.768,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1630,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,696.0,1218.0,1075.0,929.0,22.0,972.0
265.788,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,676.0,1208.0,1068.0,921.0,23.0,1005.0
265.809,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,1,0,669.0,1240.0,1049.0,936.0,23.0,1008.0
265.829,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,0,0,650.0,1229.0,1035.0,939.0,22.0,1005.0
265.849,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,0,0,656.0,1204.0,1042.0,922.0,29.0,988.0
265.869,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,0,0,648.0,1203.0,1037.0,912.0,23.0,1005.0
265.889,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,0,0,639.0,1202.0,1044.0,906.0,22.0,986.0
265.909,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1631,no_target,IDLE,IDLE,,,0,0,0,1,0,1,0,0,642.0,1200.0,1046.0,897.0,23.0,988.0
265.929,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,638.0,1175.0,1048.0,889.0,23.0,1018.0
265.95,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,635.0,1160.0,1039.0,893.0,22.0,1034.0
265.97,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,642.0,1166.0,1040.0,872.0,22.0,1021.0
265.99,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,640.0,1158.0,1031.0,874.0,22.0,1021.0
266.01,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,634.0,1088.0,1015.0,845.0,22.0,1067.0
266.03,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,622.0,1044.0,1012.0,859.0,21.0,1051.0
266.05,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1632,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,612.0,1058.0,1012.0,864.0,22.0,1038.0
266.07,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,608.0,1089.0,1019.0,856.0,22.0,1020.0
266.091,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,603.0,1121.0,1011.0,844.0,22.0,1036.0
266.111,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,603.0,1121.0,1011.0,844.0,22.0,1036.0
266.131,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,605.0,1140.0,1008.0,834.0,22.0,1053.0
266.151,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,616.0,1164.0,1022.0,852.0,22.0,1069.0
266.171,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,623.0,1170.0,1027.0,861.0,22.0,1020.0
266.191,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1633,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,627.0,1169.0,1024.0,850.0,22.0,1036.0
266.211,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,632.0,1169.0,1024.0,843.0,22.0,1053.0
266.231,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,636.0,1170.0,1026.0,844.0,22.0,1065.0
266.252,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,637.0,1166.0,1022.0,843.0,22.0,1049.0
266.272,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,637.0,1166.0,1022.0,843.0,22.0,1037.0
266.292,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,634.0,1163.0,1017.0,841.0,23.0,1037.0
266.312,enemy_integration,patrol,EDGE_AVOID,前向灰度趋势变暗，提前离边,0,0,1,1,1634,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,1,637.0,1169.0,1024.0,843.0,23.0,1067.0
266.332,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1634,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,637.0,1167.0,1021.0,844.0,23.0,1035.0
266.352,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,636.0,1171.0,1021.0,844.0,24.0,1038.0
266.373,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,636.0,1170.0,1024.0,846.0,22.0,1067.0
266.393,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,636.0,1171.0,1021.0,844.0,22.0,1050.0
266.413,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,638.0,1172.0,1025.0,846.0,30.0,1069.0
266.433,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,635.0,1170.0,1021.0,844.0,22.0,1038.0
266.453,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,1,637.0,1174.0,1025.0,847.0,22.0,1036.0
266.473,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1635,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,846.0,22.0,1036.0
266.493,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,641.0,1181.0,1029.0,853.0,23.0,1053.0
266.513,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,639.0,1177.0,1027.0,848.0,22.0,1052.0
266.534,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,639.0,1177.0,1027.0,848.0,22.0,1052.0
266.554,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1164.0,1016.0,840.0,22.0,1048.0
266.574,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1173.0,1024.0,845.0,22.0,1055.0
266.594,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,640.0,1178.0,1028.0,850.0,33.0,1054.0
266.614,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1636,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1168.0,1018.0,841.0,22.0,1079.0
266.634,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,634.0,1168.0,1018.0,843.0,22.0,1081.0
266.654,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,638.0,1173.0,1025.0,847.0,22.0,1037.0
266.674,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,638.0,1174.0,1024.0,846.0,22.0,1037.0
266.695,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1172.0,1024.0,845.0,23.0,1036.0
266.715,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,639.0,1176.0,1026.0,849.0,23.0,1052.0
266.735,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,846.0,22.0,1053.0
266.755,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,634.0,1168.0,1018.0,841.0,22.0,1036.0
266.775,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1637,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,635.0,1169.0,1021.0,843.0,25.0,1035.0
266.795,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,637.0,1174.0,1022.0,845.0,22.0,1053.0
266.815,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,640.0,1178.0,1027.0,848.0,22.0,1021.0
266.836,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,635.0,1168.0,1020.0,842.0,22.0,1036.0
266.856,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,635.0,1171.0,1022.0,844.0,23.0,1036.0
266.876,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1172.0,1021.0,845.0,22.0,1038.0
266.896,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,635.0,1169.0,1020.0,843.0,22.0,1035.0
266.916,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1638,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1171.0,1021.0,844.0,23.0,1019.0
266.937,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,639.0,1176.0,1025.0,849.0,22.0,1053.0
266.957,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,638.0,1176.0,1025.0,848.0,22.0,1037.0
266.977,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1165.0,1017.0,840.0,23.0,1019.0
266.997,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1166.0,1018.0,841.0,22.0,1083.0
267.017,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1166.0,1018.0,841.0,22.0,1083.0
267.038,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1639,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,638.0,1175.0,1025.0,848.0,22.0,1054.0
267.058,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1640,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1172.0,1022.0,845.0,23.0,1053.0
267.078,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1640,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,636.0,1171.0,1021.0,844.0,23.0,1052.0
267.098,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1640,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,633.0,1165.0,1018.0,842.0,27.0,1067.0
267.118,enemy_integration,patrol,EDGE_TURN,直线退离完成，开始转向,0,0,1,1,1640,no_target,IDLE,IDLE,,left,0,0,0,1,0,0,0,0,635.0,1170.0,1020.0,843.0,22.0,1053.0
267.139,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1640,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1172.0,1024.0,846.0,22.0,1037.0
267.159,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1640,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1172.0,1022.0,845.0,22.0,1036.0
267.179,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1640,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1172.0,1022.0,845.0,22.0,1037.0
267.199,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1640,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,640.0,1180.0,1032.0,853.0,23.0,1053.0
267.219,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1172.0,1024.0,846.0,22.0,1068.0
267.239,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,847.0,22.0,1062.0
267.259,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,642.0,1182.0,1030.0,851.0,23.0,1022.0
267.28,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1172.0,1022.0,846.0,22.0,1021.0
267.3,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1171.0,1022.0,845.0,22.0,1066.0
267.32,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,635.0,1171.0,1020.0,844.0,22.0,1049.0
267.34,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1641,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1171.0,1021.0,844.0,23.0,1052.0
267.36,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,640.0,1182.0,1029.0,852.0,24.0,1036.0
267.38,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1171.0,1024.0,846.0,22.0,1067.0
267.4,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,638.0,1176.0,1026.0,848.0,22.0,1051.0
267.421,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1172.0,1024.0,846.0,31.0,1053.0
267.441,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,641.0,1181.0,1029.0,852.0,22.0,1034.0
267.461,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,635.0,1163.0,1019.0,842.0,22.0,1051.0
267.481,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1642,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,847.0,23.0,1037.0
267.501,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,846.0,22.0,1053.0
267.521,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,639.0,1176.0,1026.0,847.0,22.0,1036.0
267.542,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,847.0,22.0,1050.0
267.562,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,637.0,1173.0,1024.0,847.0,22.0,1050.0
267.582,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,635.0,1169.0,1021.0,844.0,27.0,1037.0
267.602,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,636.0,1173.0,1024.0,845.0,23.0,1034.0
267.622,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1643,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,634.0,1168.0,1020.0,842.0,23.0,1036.0
267.642,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1644,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,638.0,1176.0,1025.0,848.0,22.0,1036.0
267.662,enemy_integration,patrol,RECOVER_FORWARD,转向完成，向前离开边缘,0,0,1,1,1644,no_target,IDLE,IDLE,,,0,0,0,1,0,0,0,0,640.0,1178.0,1028.0,850.0,23.0,1038.0
